tconst,ordering,nconst,category,job,characters
tt0419083,3,nm0036208,actress,\N,"[""Rozalija""]"
tt0419083,4,nm0226699,actor,\N,"[""Bleki""]"
tt0419843,1,nm0111013,actor,\N,"[""Carter Webb""]"
tt0419843,2,nm0829576,actress,\N,"[""Lucy Hardwicke""]"
tt0419843,3,nm0000212,actress,\N,"[""Sarah Hardwicke""]"
tt0419843,4,nm0025745,actress,\N,"[""Sofia Buñuel""]"
tt0420974,1,nm0491082,actor,\N,"[""Max Modeen""]"
tt0420974,2,nm0010208,actor,\N,"[""Juan""]"
tt0420974,3,nm0000871,actor,\N,"[""Jim""]"
tt0420974,4,nm0140307,actor,\N,"[""Elevator Guy""]"
tt0421082,1,nm0727165,actor,\N,"[""Ian Curtis""]"
tt0421082,2,nm0608090,actress,\N,"[""Debbie Curtis""]"
tt0421082,3,nm0971135,actor,\N,"[""Tony Wilson""]"
tt0421082,4,nm0487884,actress,\N,"[""Annik Honore""]"
tt0420055,1,nm1390459,actor,\N,"[""Chance""]"
tt0420055,2,nm1355266,actress,\N,"[""Nadja""]"
tt0420055,3,nm1668753,actor,\N,"[""Johnny Boy""]"
tt0420055,4,nm1307312,actor,\N,"[""Brandon""]"
tt0422981,1,nm0087992,actor,\N,"[""Marek""]"
tt0422981,2,nm2209355,actress,\N,"[""Iska""]"
tt0422981,3,nm2934434,actor,\N,"[""Vojta""]"
tt0422981,4,nm2536117,actor,\N,"[""Bobr""]"
tt0422783,1,nm0515296,actor,\N,"[""Richard Pimentel""]"
tt0422783,2,nm0313534,actress,\N,"[""Christine""]"
tt0422783,3,nm0790688,actor,\N,"[""Art Honeyman""]"
tt0422783,4,nm0432521,actor,\N,"[""Richard's Dad""]"
tt0425990,1,nm1918862,actress,\N,"[""Alex""]"
tt0425990,2,nm0682692,actor,\N,"[""Franck""]"
tt0425990,3,nm0432039,actor,\N,"[""Hector""]"
tt0425990,4,nm0310865,actress,\N,"[""Anne""]"
tt0426114,1,nm0005342,actor,\N,"[""Ray Perso""]"
tt0426114,2,nm0951120,actor,\N,"[""Vasya""]"
tt0426114,3,nm0774833,actor,\N,"[""Dolphin""]"
tt0426114,4,nm0120730,actress,\N,"[""Maya""]"
tt0423977,1,nm0947338,actor,\N,"[""Charlie Bartlett""]"
tt0423977,2,nm0000375,actor,\N,"[""Nathan Gardner""]"
tt0423977,3,nm0204706,actress,\N,"[""Marilyn Bartlett""]"
tt0423977,4,nm0993507,actress,\N,"[""Susan Gardner""]"
tt0425546,1,nm0791874,actor,\N,"[""Vic Chambers""]"
tt0425546,2,nm0189488,actor,\N,"[""Baz Chambers""]"
tt0425546,3,nm0003818,actor,\N,"[""Frankie Bridge""]"
tt0425546,4,nm0094297,actor,\N,"[""Sir Reginald Morris""]"
tt0425308,1,nm0000209,actor,\N,"[""David Owen""]"
tt0425308,2,nm0000458,actor,\N,"[""Mayor Schneer""]"
tt0425308,3,nm0005256,actress,\N,"[""Helen Owen""]"
tt0425308,4,nm1760272,actress,\N,"[""Ekaterina Filippovna""]"
tt0425063,1,nm0600657,actor,\N,"[""Roland""]"
tt0425063,2,nm0763913,actor,\N,"[""Frank""]"
tt0425063,3,nm0585651,actor,\N,"[""Ray""]"
tt0425063,4,nm0387349,actor,\N,"[""Phil""]"
tt0425430,1,nm0001518,actor,\N,"[""Roy""]"
tt0425430,2,nm0000542,actress,\N,"[""Denise""]"
tt0425430,3,nm0829576,actress,\N,"[""Jess""]"
tt0425430,4,nm0179173,actor,\N,"[""Burwell""]"
tt0426931,1,nm0383603,actor,\N,"[""August Rush""]"
tt0426931,2,nm0005392,actress,\N,"[""Lyla Novacek""]"
tt0426931,3,nm0001667,actor,\N,"[""Louis Connelly""]"
tt0426931,4,nm0005024,actor,\N,"[""Richard Jeffries""]"
tt0427327,1,nm0000237,actor,\N,"[""Edna Turnblad""]"
tt0427327,2,nm0001451,actress,\N,"[""Motormouth Maybelle""]"
tt0427327,3,nm2284889,actress,\N,"[""Tracy Turnblad""]"
tt0427327,4,nm0000201,actress,\N,"[""Velma Von Tussle""]"
tt0426899,1,nm1113889,actor,\N,"[""Selman""]"
tt0426899,2,nm2819114,actress,\N,"[""Merve Aklan""]"
tt0426899,3,nm1284943,actor,\N,"[""Abdi Bey""]"
tt0426899,4,nm1854825,actor,\N,"[""Ayhan""]"
tt0427370,1,nm0364807,actor,\N,"[""Reynaldo""]"
tt0427370,2,nm0502425,actress,\N,"[""Soto""]"
tt0427370,3,nm0612734,actor,\N,"[""Pedro""]"
tt0427370,4,nm0809793,actor,\N,"[""Cesar""]"
tt0427309,1,nm0000243,actor,\N,"[""Melvin B. Tolson""]"
tt0427309,2,nm0001845,actor,\N,"[""Dr. James Farmer Sr.""]"
tt0427309,3,nm0253708,actress,\N,"[""Pearl Farmer""]"
tt0427309,4,nm1676649,actor,\N,"[""Henry Lowe""]"
tt0427470,1,nm0330687,actor,\N,"[""Chris Pratt""]"
tt0427470,2,nm0001099,actor,\N,"[""Lewis""]"
tt0427470,3,nm0328828,actor,\N,"[""Gary Spargo""]"
tt0427470,4,nm0279545,actress,\N,"[""Luvlee""]"
tt0428579,1,nm0001264,actress,\N,"[""Brett Eisenberg""]"
tt0428579,2,nm0000285,actor,\N,"[""Archie Knox""]"
tt0428579,3,nm1192254,actress,\N,"[""Chloe""]"
tt0428579,4,nm0622553,actor,\N,"[""Robert Eisenberg""]"
tt0431197,1,nm0004937,actor,\N,"[""Ronald Fleury""]"
tt0431197,2,nm0177933,actor,\N,"[""Grant Sykes""]"
tt0431197,3,nm0004950,actress,\N,"[""Janet Mayes""]"
tt0431197,4,nm0000867,actor,\N,"[""Adam Leavitt""]"
tt0431308,1,nm0005476,actress,\N,"[""Holly""]"
tt0431308,2,nm0124930,actor,\N,"[""Gerry""]"
tt0431308,3,nm0001065,actor,\N,"[""Daniel""]"
tt0431308,4,nm0001435,actress,\N,"[""Denise""]"
tt0432264,1,nm0000950,actress,\N,"[""Jean""]"
tt0432264,2,nm1899390,actor,\N,"[""Tim""]"
tt0432264,3,nm1134439,actress,\N,"[""Jill""]"
tt0432264,4,nm0316805,actress,\N,"[""Lana""]"
tt0432988,1,nm0763928,actor,\N,"[""Pedro""]"
tt0432988,2,nm0575478,actor,\N,"[""Ênio""]"
tt0432988,3,nm0754542,actress,\N,"[""Lúcia""]"
tt0432988,4,nm2282053,actress,\N,"[""Teresa""]"
tt0433118,3,nm1878194,actor,\N,"[""Pablo""]"
tt0433438,1,nm1583983,actor,\N,"[""Samir""]"
tt0433438,2,nm1766836,actor,\N,"[""Zie""]"
tt0433438,3,nm1807442,actor,\N,"[""Tony Battaglia""]"
tt0433438,4,nm1141898,actress,\N,"[""Ms. Kelly""]"
tt0434313,1,nm0340139,actress,\N,"[""Eve""]"
tt0434313,2,nm2731551,actress,\N,"[""Female Cop""]"
tt0434313,3,nm0415370,actor,\N,"[""Matt""]"
tt0434313,4,nm0292823,actor,\N,"[""Henry""]"
tt0435528,1,nm1817817,actress,\N,"[""Nanny""]"
tt0435528,2,nm1352881,actor,\N,"[""David""]"
tt0435528,3,nm0740264,actor,\N,"[""Sidney""]"
tt0435528,4,nm0391326,actor,\N,"[""Max""]"
tt0435670,1,nm0154226,actor,\N,"[""Nick Powell""]"
tt0435670,2,nm1760272,actress,\N,"[""Annie Newton""]"
tt0435670,3,nm0001315,actress,\N,"[""Diane Powell""]"
tt0435670,4,nm0549815,actor,\N,"[""Pete Egan""]"
tt0436288,1,nm0578184,actress,\N,"[""Lynny Miller""]"
tt0436288,2,nm0611120,actor,\N,"[""Matt Stanton""]"
tt0436288,3,nm0734200,actress,\N,"[""Sadie""]"
tt0436288,4,nm0183887,actor,\N,"[""Dime Bag Charlie""]"
tt0437250,1,nm0916406,actor,\N,"[""Lukas""]"
tt0437250,2,nm0001540,actress,\N,"[""Mira""]"
tt0437250,3,nm0012178,actor,\N,"[""Mr. Zweig""]"
tt0437250,4,nm0000872,actor,\N,"[""Mr. Fisher""]"
tt0437526,1,nm0000782,actress,\N,"[""Vellini""]"
tt0437526,2,nm2227118,actor,\N,"[""Ryno de Marigny""]"
tt0437526,3,nm0581953,actress,\N,"[""Hermangarde""]"
tt0437526,4,nm1167450,actress,\N,"[""La marquise de Flers""]"
tt0439115,1,nm0449466,actor,\N,"[""Wes""]"
tt0439115,2,nm0005016,actress,\N,"[""Alison""]"
tt0439115,3,nm0745780,actor,\N,"[""El Doctor""]"
tt0439115,4,nm1798276,actor,\N,"[""Kai""]"
tt0438859,1,nm0001212,actor,\N,"[""James Gregory""]"
tt0438859,2,nm0371660,actor,\N,"[""Nelson Mandela""]"
tt0438859,3,nm1208167,actress,\N,"[""Gloria Gregory""]"
tt0438859,4,nm0529300,actor,\N,"[""Major Pieter Jordaan""]"
tt0438944,1,nm0518187,actor,\N,"[""Etienne""]"
tt0438944,2,nm1021224,actress,\N,"[""Claire""]"
tt0438944,3,nm0034390,actor,\N,"[""Henri Chaumier""]"
tt0438944,4,nm0023348,actress,\N,"[""Brigitte Chaumier""]"
tt0441022,1,nm0005519,actor,\N,"[""Diego de la Muerte"",""El Muerto""]"
tt0441022,2,nm0148382,actress,\N,"[""Maria""]"
tt0441022,3,nm0601376,actor,\N,"[""Zak""]"
tt0441022,4,nm0662981,actor,\N,"[""Sheriff Ezra Stone""]"
tt0441007,1,nm0775455,actress,\N,"[""Grace Bowen""]"
tt0441007,2,nm0795576,actor,\N,"[""Coach Owen Clark""]"
tt0441007,3,nm0000223,actress,\N,"[""Lindsay Bowen""]"
tt0441007,4,nm0497522,actor,\N,"[""Johnny Bowen""]"
tt0442084,1,nm0233499,actor,\N,"[""Chris Carrington""]"
tt0442084,2,nm1834101,actress,\N,"[""Anna Gurevich""]"
tt0442084,3,nm1833942,actress,\N,"[""Bianca""]"
tt0442084,4,nm1437733,actor,\N,"[""Sean""]"
tt0446013,1,nm0881631,actor,\N,"[""Ghost""]"
tt0446013,2,nm0000317,actor,\N,"[""Gunnar""]"
tt0446013,3,nm1291227,actress,\N,"[""Starfire""]"
tt0446013,4,nm0575184,actor,\N,"[""Pathfinder""]"
tt0446707,1,nm0305296,actor,\N,"[""Le commissaire Jean-Baptiste Adamsberg""]"
tt0446707,2,nm0069711,actor,\N,"[""Danglard""]"
tt0446707,3,nm0002100,actress,\N,"[""Marie""]"
tt0446707,4,nm0332709,actor,\N,"[""Joss Le Guern""]"
tt0445922,1,nm0939697,actress,\N,"[""Lucy""]"
tt0445922,2,nm0836343,actor,\N,"[""Jude""]"
tt0445922,3,nm1725848,actor,\N,"[""Max Carrigan""]"
tt0445922,4,nm2085629,actress,\N,"[""Sadie""]"
tt0443706,1,nm0350453,actor,\N,"[""Robert Graysmith""]"
tt0443706,2,nm0000375,actor,\N,"[""Paul Avery""]"
tt0443706,3,nm0749263,actor,\N,"[""Inspector David Toschi""]"
tt0443706,4,nm0000381,actor,\N,"[""Inspector William Armstrong""]"
tt0445336,1,nm1534226,actress,\N,"[""Mia""]"
tt0445336,2,nm1625648,actor,\N,"[""Uffe""]"
tt0445336,3,nm0927983,actor,\N,"[""The fan""]"
tt0445336,4,nm2018251,actor,\N,"[""Tubaplayer""]"
tt0446802,1,nm1064823,actor,\N,"[""Ben Reynolds""]"
tt0446802,2,nm0001223,actress,\N,"[""Ben's Mother""]"
tt0446802,3,nm0000546,actor,\N,"[""Ben's Father""]"
tt0446802,4,nm3121719,actor,\N,"[""Ben at 2""]"
tt0443570,1,nm1411039,actress,\N,"[""Ya'ara""]"
tt0443570,2,nm0784884,actor,\N,"[""Arie""]"
tt0443570,3,nm0271165,actress,\N,"[""Hannah"",""Ya'ara's mother""]"
tt0443570,4,nm0802038,actor,\N,"[""Leon"",""Ya'ara's father""]"
tt0446403,10,nm2542763,actress,\N,"[""Lucia""]"
tt0446403,1,nm2561406,actor,\N,"[""Toby Shale""]"
tt0446403,2,nm0104376,actress,\N,"[""Anna""]"
tt0446403,3,nm2562730,actress,\N,"[""MC""]"
tt0446403,4,nm2531281,actor,\N,"[""Karl""]"
tt0446403,9,nm2542761,actress,\N,"[""Yao Yao""]"
tt0443680,1,nm0000093,actor,\N,"[""Jesse James""]"
tt0443680,2,nm0000729,actor,\N,"[""Robert Ford""]"
tt0443680,3,nm0001731,actor,\N,"[""Frank James""]"
tt0443680,4,nm0000571,actress,\N,"[""Zee James""]"
tt0447431,1,nm1836713,self,\N,"[""Self""]"
tt0447431,2,nm1836768,self,\N,"[""Self""]"
tt0447431,3,nm1731432,self,\N,"[""Self""]"
tt0447431,4,nm0932099,self,\N,"[""Self""]"
tt0446273,10,nm1374410,actor,\N,"[""Castilla""]"
tt0446273,1,nm0078069,actor,\N,"[""Alfonso Claros""]"
tt0446273,2,nm0651086,actress,\N,"[""Claudina Morales""]"
tt0446273,3,nm0181570,actor,\N,"[""Joaquin Avila""]"
tt0446273,4,nm0651053,actor,\N,"[""Genaro""]"
tt0446273,7,nm0063232,actress,\N,"[""Clota""]"
tt0446273,8,nm2523515,actress,\N,"[""Tina""]"
tt0446273,9,nm2502496,actress,\N,"[""Rosa""]"
tt0446750,1,nm0293509,actor,\N,"[""Rembrandt van Rijn""]"
tt0446750,2,nm0391820,actress,\N,"[""Hendrickje""]"
tt0446750,3,nm0083795,actress,\N,"[""Saskia""]"
tt0446750,4,nm0562003,actress,\N,"[""Geertje""]"
tt0447614,1,nm0135084,actor,\N,"[""Fabrice""]"
tt0447614,2,nm0210533,actor,\N,"[""Rachel's father""]"
tt0447614,3,nm0241697,actress,\N,"[""Xénia""]"
tt0447614,4,nm1065227,actor,\N,"[""Un médecin""]"
tt0447659,1,nm0583856,actress,\N,"[""Chiara Della Notte""]"
tt0447659,2,nm2545226,actor,\N,"[""Apollonio 'Pollo'""]"
tt0447659,3,nm2563437,actor,\N,"[""Marco 'Curry'""]"
tt0447659,4,nm0117885,actor,\N,"[""Leone, padre di Pollo""]"
tt0446752,1,nm1331735,actor,\N,"[""Sam Leonard""]"
tt0446752,2,nm0544718,actress,\N,"[""Annie Dray""]"
tt0446752,3,nm0001632,actress,\N,"[""Mrs. Moran""]"
tt0446752,4,nm0452929,actor,\N,"[""Mike Hanbo""]"
tt0448106,1,nm1605083,actor,\N,"[""Ethan Lang""]"
tt0448106,2,nm1688254,actor,\N,"[""Terry Kirkowski""]"
tt0448106,3,nm1842405,actress,\N,"[""Caeti Wheelock""]"
tt0448106,4,nm0057055,actress,\N,"[""Vickie Lang""]"
tt0446463,1,nm0000141,actor,\N,"[""Dr. Benjamin Marris""]"
tt0446463,2,nm0000666,actress,\N,"[""Hannah Marris""]"
tt0446463,3,nm1880888,actress,\N,"[""Samantha Marris""]"
tt0446463,4,nm0786639,actor,\N,"[""Ethan""]"
tt0450238,1,nm0293509,actor,\N,"[""Chris Ashworth""]"
tt0450238,2,nm0424819,actor,\N,"[""Mr. Gaspardi""]"
tt0450238,3,nm0867677,actor,\N,"[""Bob Music""]"
tt0450238,4,nm0245705,actor,\N,"[""Dennis Earle""]"
tt0450323,1,nm0904967,actress,\N,"[""Roseanne Crystal""]"
tt0450323,2,nm0421421,actor,\N,"[""Gary Whitlock""]"
tt0450323,3,nm1372572,actor,\N,"[""Peter Brown""]"
tt0450323,4,nm1740917,actor,\N,"[""Scott Brooks""]"
tt0447879,1,nm0702938,actor,\N,"[""Reese""]"
tt0447879,2,nm0001614,actress,\N,"[""Erin""]"
tt0447879,3,nm0278673,actress,\N,"[""Abby""]"
tt0447879,4,nm1860318,actress,\N,"[""Laura""]"
tt0450890,1,nm0746085,actor,\N,"[""Maury""]"
tt0450890,2,nm0008506,actor,\N,"[""Simon""]"
tt0450890,3,nm0344470,actress,\N,"[""Léa""]"
tt0450890,4,nm0782565,actress,\N,"[""La bru""]"
tt0447907,1,nm0768614,actor,\N,"[""Martín Circo Martín""]"
tt0447907,2,nm0503443,actor,\N,"[""Edmundo""]"
tt0447907,3,nm1067496,actress,\N,"[""Laura""]"
tt0447907,4,nm0147308,actor,\N,"[""Eloy""]"
tt0449573,1,nm0000800,actor,\N,"[""Captain Doug Jones - The American Military Officer in Command""]"
tt0449573,2,nm0255373,actor,\N,"[""Sergeant David McLaren - the second in command, attracted to Monica""]"
tt0449573,3,nm0890495,actor,\N,"[""Doiaru - the station master""]"
tt0449573,4,nm1417948,actress,\N,"[""Monica - the station master's daughter, who dreams of a better life""]"
tt0449018,1,nm0000276,actor,\N,"[""Kent Stock""]"
tt0449018,2,nm0000959,actor,\N,"[""Jim Van Scoyoc""]"
tt0449018,3,nm0000337,actress,\N,"[""Polly Hudson""]"
tt0449018,4,nm0376944,actor,\N,"[""Principal Halbestrom""]"
tt0450188,1,nm0182839,actress,\N,"[""Edith Piaf""]"
tt0450188,2,nm0856500,actress,\N,"[""Mômone""]"
tt0450188,3,nm0339621,actor,\N,"[""Louis Barrier""]"
tt0450188,4,nm0782561,actress,\N,"[""Titine""]"
tt0450962,1,nm0568180,actor,\N,"[""Rick""]"
tt0450962,2,nm0933940,actor,\N,"[""Peter""]"
tt0450962,3,nm0132843,actor,\N,"[""Norman""]"
tt0450962,4,nm0001334,actor,\N,"[""Father""]"
tt0455805,1,nm0000166,actress,\N,"[""April Epner""]"
tt0455805,2,nm0000147,actor,\N,"[""Frank""]"
tt0455805,3,nm0000541,actress,\N,"[""Bernice Graves""]"
tt0455805,4,nm0000111,actor,\N,"[""Ben""]"
tt0452661,1,nm0865838,actor,\N,"[""Adam Jasinski""]"
tt0452661,2,nm0755645,actor,\N,"[""Jan Jasinski""]"
tt0452661,3,nm1187340,actress,\N,"[""Anna""]"
tt0452661,4,nm0227681,actor,\N,"[""DI Cartwright""]"
tt0452644,1,nm0602529,actor,\N,"[""Arun""]"
tt0452644,2,nm0012707,actor,\N,"[""Youssif Al-Samer""]"
tt0452644,3,nm0755058,actor,\N,"[""Ramelan""]"
tt0452644,4,nm0361546,actor,\N,"[""Private Greg Plank""]"
tt0452623,1,nm0000151,actor,\N,"[""Jack Doyle""]"
tt0452623,2,nm0000438,actor,\N,"[""Remy Bressant""]"
tt0452623,3,nm0000729,actor,\N,"[""Patrick Kenzie""]"
tt0452623,4,nm1157358,actress,\N,"[""Angie Gennaro""]"
tt0452631,1,nm0001040,actress,\N,"[""Rose Hong"",""Hong Meigui""]"
tt0452631,2,nm1167123,actor,\N,"[""Joe""]"
tt0452631,3,nm2428319,actor,\N,"[""Tom""]"
tt0452631,4,nm2428350,actress,\N,"[""May""]"
tt0453472,1,nm0084950,actress,\N,"[""Karina""]"
tt0453472,2,nm1169522,actor,\N,"[""Getz""]"
tt0453472,3,nm1886727,actor,\N,"[""Baal""]"
tt0453472,4,nm0017549,actress,\N,"[""Mrs. Casanova""]"
tt0455782,1,nm0000152,actor,\N,"[""Simon Hunt""]"
tt0455782,2,nm0005024,actor,\N,"[""Duck""]"
tt0455782,3,nm0251986,actor,\N,"[""Benjamin Strauss""]"
tt0455782,4,nm2765903,actress,\N,"[""Girl at Awards Ceremony""]"
tt0455915,1,nm0029400,actor,\N,"[""Cole McKay""]"
tt0455915,2,nm0322407,actor,\N,"[""Desmond McKay""]"
tt0455915,3,nm0885840,actress,\N,"[""Kathleen McKay""]"
tt0455915,4,nm0347509,actor,\N,"[""Terry McKay""]"
tt0453548,1,nm0000295,actress,\N,"[""Annie Marchand""]"
tt0453548,2,nm0005377,actor,\N,"[""Glenn Marchand""]"
tt0453548,3,nm0029400,actor,\N,"[""Arthur Parkinson""]"
tt0453548,4,nm0036261,actress,\N,"[""Louise Parkinson""]"
tt0456340,10,nm0392913,actor,\N,"[""Ismael""]"
tt0456340,1,nm2168632,actress,\N,"[""Ana""]"
tt0456340,2,nm0001648,actress,\N,"[""Justine""]"
tt0456340,3,nm1311122,actress,\N,"[""Linda""]"
tt0456340,4,nm1002627,actor,\N,"[""Said""]"
tt0456340,8,nm0147516,actor,\N,"[""Anglo""]"
tt0456340,9,nm0352278,actor,\N,"[""Klaus""]"
tt0454065,1,nm0881802,actor,\N,"[""Mr TV""]"
tt0454065,2,nm0078452,actress,\N,"[""Son of Mr TV""]"
tt0454065,3,nm0136509,actress,\N,"[""Nurse""]"
tt0454065,4,nm0275002,actor,\N,"[""The Inventor""]"
tt0456521,1,nm0194788,actor,\N,"[""Germain Dagenais""]"
tt0456521,2,nm0888468,actress,\N,"[""Nathalie Dagenais""]"
tt0456521,3,nm0496663,actress,\N,"[""Jeanne Dagenais""]"
tt0456521,4,nm0495799,actress,\N,"[""Angélique Ménard""]"
tt0454517,1,nm0654071,actor,\N,"[""Dennis""]"
tt0454517,2,nm1330023,actor,\N,"[""Thomas""]"
tt0454517,3,nm1324959,actor,\N,"[""Mads""]"
tt0454517,4,nm0147777,actress,\N,"[""Søs""]"
tt0457286,1,nm1092107,actor,\N,"[""Baby""]"
tt0457286,2,nm1216120,actor,\N,"[""Benny""]"
tt0457286,3,nm0158846,actor,\N,"[""Mike""]"
tt0457286,4,nm0199473,actress,\N,"[""Young Sammy""]"
tt0457474,1,nm1194672,actress,\N,"[""Lucy""]"
tt0457474,2,nm0703778,actor,\N,"[""Mick""]"
tt0458050,1,nm1912683,actor,\N,"[""Paruthiveeran""]"
tt0458050,2,nm1421465,actress,\N,"[""Muththazhagu""]"
tt0458050,3,nm1422741,actor,\N,"[""Chevvazhai""]"
tt0458050,4,nm3294569,actor,\N,"[""Kazhuvathevan""]"
tt0458500,1,nm0891895,actress,\N,"[""Teresa""]"
tt0458500,2,nm0914455,actress,\N,"[""Doña Guiomar de Ulloa""]"
tt0458500,3,nm0001036,actress,\N,"[""Priora""]"
tt0458500,4,nm0690303,actor,\N,"[""Fray Gaspar Daza""]"
tt0459605,1,nm0000821,actor,\N,"[""Eklavya""]"
tt0459605,2,nm0451307,actor,\N,"[""Prince Harshwardhan""]"
tt0459605,3,nm0004569,actor,\N,"[""DSP Pannalal Chohaar""]"
tt0459605,4,nm1799038,actress,\N,"[""Rajeshwari"",""'Rajjo'""]"
tt0459759,1,nm1649882,actor,\N,"[""Artem Kolchin""]"
tt0459759,2,nm1335238,actress,\N,"[""Vika Ermakova""]"
tt0459759,3,nm0659521,actor,\N,"[""Vagit Valiyev""]"
tt0459759,4,nm0530388,actor,\N,"[""Felix Mendez""]"
tt0459652,1,nm0438501,actor,\N,"[""Groovy""]"
tt0459652,2,nm0792911,actor,\N,"[""Dave""]"
tt0459652,3,nm1504389,actor,\N,"[""Channi Singh""]"
tt0459652,4,nm0172552,actress,\N,"[""Jessica""]"
tt0459293,1,nm0451379,actor,\N,"[""Harilal Gandhi""]"
tt0459293,2,nm1189762,actor,\N,"[""Mohandas Karamchand Gandhi""]"
tt0459293,3,nm0156858,actress,\N,"[""Kasturba Gandhi""]"
tt0459293,4,nm0154653,actress,\N,"[""Gulab Gandhi""]"
tt0459913,1,nm0560616,actor,\N,"[""Georg Ots""]"
tt0459913,2,nm1506431,actress,\N,"[""Asta Ots""]"
tt0459913,3,nm1355465,actor,\N,"[""Caesar""]"
tt0459913,4,nm0439409,actor,\N,"[""Karl Ots""]"
tt0459102,1,nm2759893,actress,\N,"[""Olga""]"
tt0459102,2,nm3672484,actress,\N,"[""Olgas Mutter""]"
tt0459102,3,nm5486622,actress,\N,"[""Olgas Baby""]"
tt0459102,4,nm5486594,actor,\N,"[""Olgas Bruder""]"
tt0460873,1,nm0000596,actor,\N,"[""James Clavel"",""Scarpia""]"
tt0460873,2,nm0000547,actor,\N,"[""Davide Rieti""]"
tt0460873,3,nm0001517,actress,\N,"[""Kristina Baumgarten"",""Tosca""]"
tt0460873,4,nm0126537,actor,\N,"[""László Molnár""]"
tt0460808,1,nm0005009,actress,\N,"[""Stacey""]"
tt0460808,2,nm0001314,actor,\N,"[""Mark""]"
tt0460808,3,nm0000592,actor,\N,"[""Doc""]"
tt0460808,4,nm0851016,actress,\N,"[""Beth""]"
tt0460745,1,nm0005351,actor,\N,"[""Frank Allen""]"
tt0460745,2,nm0607865,actress,\N,"[""Susan""]"
tt0460745,3,nm0870204,actor,\N,"[""Buddy Endrow""]"
tt0460745,4,nm0149950,actress,\N,"[""Paula Crowe""]"
tt0462302,1,nm0000351,actress,\N,"[""Pamela""]"
tt0462302,2,nm0001097,actor,\N,"[""Private Investigator""]"
tt0462302,3,nm0001200,actor,\N,"[""Bob""]"
tt0462302,4,nm0272173,actor,\N,"[""Bill""]"
tt0462023,1,nm0051509,actor,\N,"[""Romulus Gaita""]"
tt0462023,2,nm0004376,actress,\N,"[""Christina Gaita""]"
tt0462023,3,nm0190744,actor,\N,"[""Hora""]"
tt0462023,4,nm2240346,actor,\N,"[""Raimond Gaita""]"
tt0462611,1,nm0809720,actor,\N,"[""Alex Crow""]"
tt0462611,2,nm0000663,actress,\N,"[""Christie""]"
tt0462611,3,nm1937886,actor,\N,"[""Jason""]"
tt0462611,4,nm0001744,actor,\N,"[""Steve""]"
tt0463536,1,nm1318410,actress,\N,"[""Jules""]"
tt0463536,2,nm0108703,actor,\N,"[""Peter""]"
tt0463536,3,nm1556364,actor,\N,"[""Jake""]"
tt0463536,4,nm0536480,actress,\N,"[""Ruth""]"
tt0463027,1,nm0206257,actress,\N,"[""Maya""]"
tt0463027,2,nm1039977,actor,\N,"[""Jared""]"
tt0463027,3,nm1913997,actor,\N,"[""Adrian""]"
tt0463027,4,nm1089685,actress,\N,"[""Bodega Girl""]"
tt0462155,1,nm1294500,actor,\N,"[""Westley""]"
tt0462155,2,nm1250983,actress,\N,"[""Shannon""]"
tt0462155,3,nm0775462,actor,\N,"[""Mr. Grumble""]"
tt0462155,4,nm0738417,actress,\N,"[""Girlfriend #3""]"
tt0462283,1,nm1978160,actor,\N,"[""Arthur Dichter""]"
tt0462283,2,nm0489857,actress,\N,"[""Anna Dichter""]"
tt0462283,3,nm0919117,actor,\N,"[""Doctor McCabe""]"
tt0462283,4,nm0237292,actor,\N,"[""Inspector Shea""]"
tt0462059,1,nm1015355,actor,\N,"[""Jack""]"
tt0462059,2,nm1945552,actress,\N,"[""Katya""]"
tt0462059,3,nm1401016,actor,\N,"[""Brian""]"
tt0462059,4,nm0615165,actress,\N,"[""Elaine""]"
tt0462601,1,nm0000144,actor,\N,"[""Erik""]"
tt0462601,2,nm1019751,actor,\N,"[""Roy Naybor""]"
tt0462601,3,nm0001152,actress,\N,"[""Jill""]"
tt0462601,4,nm1556320,actress,\N,"[""Jessie""]"
tt0462298,1,nm0563687,actor,\N,"[""Frankie 'The Squirrel' Salerno (segment \""Frankie the Squirrel\"")"",""James Patulo (segment \""Gone\"")""]"
tt0462298,2,nm0698998,actor,\N,"[""Lucky Smith (segment \""Frankie the Squirrel\"")""]"
tt0462298,3,nm1938310,actress,\N,"[""Misty (segment \""Frankie the Squirrel\"")""]"
tt0462298,4,nm0001820,actor,\N,"[""Uncle Morty (segment \""Frankie the Squirrel\"")""]"
tt0462540,1,nm1408804,actress,\N,"[""Receptionist""]"
tt0462540,2,nm1778103,actor,\N,"[""Gunman#3""]"
tt0462540,3,nm0060335,actor,\N,"[""Thug#1-Yuri""]"
tt0462540,4,nm0092998,actor,\N,"[""Doctor""]"
tt0462400,1,nm1941530,actor,\N,"[""Vince""]"
tt0462400,2,nm1937444,actress,\N,"[""Amy""]"
tt0462400,3,nm1945724,actress,\N,"[""Amanda""]"
tt0462400,4,nm2412221,actress,\N,"[""Janice""]"
tt0465375,1,nm0089456,actor,\N,"[""Christopher""]"
tt0465375,2,nm1504678,actor,\N,"[""Marco""]"
tt0465375,3,nm0004825,actress,\N,"[""Jordy""]"
tt0465375,4,nm0004867,actor,\N,"[""Bob""]"
tt0465737,1,nm0502813,actor,\N,"[""Diego Armando Maradona""]"
tt0465737,2,nm0508069,actor,\N,"[""Guillermo Coppola""]"
